"","time","atm"
"328",2022-09-18 23:00:00,1007.4341140625
"329",2022-09-19 00:00:00,1008.34629347885
"330",2022-09-19 01:00:00,1008.76767186742
"331",2022-09-19 02:00:00,1008.86952238685
"332",2022-09-19 03:00:00,1008.67262630019
"333",2022-09-19 04:00:00,1008.12045762392
"334",2022-09-19 05:00:00,1007.15201333872
"335",2022-09-19 06:00:00,1005.99185509159
"336",2022-09-19 07:00:00,1005.19397154406
"337",2022-09-19 08:00:00,1004.67269293991
"338",2022-09-19 09:00:00,1004.55508081897
"339",2022-09-19 10:00:00,1004.90906432229
"340",2022-09-19 11:00:00,1005.49949676637
"341",2022-09-19 12:00:00,1006.19777254849
"342",2022-09-19 13:00:00,1006.88866701698
"343",2022-09-19 14:00:00,1007.44698195043
"344",2022-09-19 15:00:00,1007.54444341148
"345",2022-09-19 16:00:00,1007.45738149246
"346",2022-09-19 17:00:00,1007.07148108327
"347",2022-09-19 18:00:00,1006.63312834815
"348",2022-09-19 19:00:00,1006.18246936961
"349",2022-09-19 20:00:00,1005.95784855834
"350",2022-09-19 21:00:00,1005.86514065194
"351",2022-09-19 22:00:00,1006.09097784964
"352",2022-09-19 23:00:00,1006.54668332435
"353",2022-09-20 00:00:00,1007.10526122339
"354",2022-09-20 01:00:00,1007.51975885206
"355",2022-09-20 02:00:00,1007.54735484914
"356",2022-09-20 03:00:00,1007.28479663164
"357",2022-09-20 04:00:00,1007.20400800323
"358",2022-09-20 05:00:00,1006.52527314116
"359",2022-09-20 06:00:00,1005.67798469415
"360",2022-09-20 07:00:00,1004.89276088362
"361",2022-09-20 08:00:00,1004.18011851253
"362",2022-09-20 09:00:00,1004.16458033405
"363",2022-09-20 10:00:00,1004.75350840744
"364",2022-09-20 11:00:00,1005.36409383082
"365",2022-09-20 12:00:00,1006.42167461601
"366",2022-09-20 13:00:00,1007.16836424144
"367",2022-09-20 14:00:00,1007.74140309806
"368",2022-09-20 15:00:00,1008.11731856642
"369",2022-09-20 16:00:00,1007.53032192888
"370",2022-09-20 17:00:00,1007.10812217731
"371",2022-09-20 18:00:00,1006.77180853987
"372",2022-09-20 19:00:00,1006.52318164915
"373",2022-09-20 20:00:00,1006.32608337823
"374",2022-09-20 21:00:00,1006.65010735651
"375",2022-09-20 22:00:00,1007.01653787716
"376",2022-09-20 23:00:00,1007.44015928321
"377",2022-09-21 00:00:00,1007.53673370151
"378",2022-09-21 01:00:00,1008.13994308812
"379",2022-09-21 02:00:00,1008.65081751549
"380",2022-09-21 03:00:00,1008.59804213362
"381",2022-09-21 04:00:00,1008.4138349771
"382",2022-09-21 05:00:00,1007.82036912716
"383",2022-09-21 06:00:00,1006.988227917
"384",2022-09-21 07:00:00,1006.22682260846
"385",2022-09-21 08:00:00,1005.74532033944
"386",2022-09-21 09:00:00,1005.81834322285
"387",2022-09-21 10:00:00,1005.83910315279
"388",2022-09-21 11:00:00,1006.26950091595
"389",2022-09-21 12:00:00,1006.93594575586
"390",2022-09-21 13:00:00,1007.88373674569
"391",2022-09-21 14:00:00,1008.5910292374
"392",2022-09-21 15:00:00,1009.08324959591
"393",2022-09-21 16:00:00,1008.69569285907
"394",2022-09-21 17:00:00,1008.19752890625
"395",2022-09-21 18:00:00,1007.3955467529
"396",2022-09-21 19:00:00,1006.91570802802
"397",2022-09-21 20:00:00,1006.79322727028
"398",2022-09-21 21:00:00,1007.03310913254
"399",2022-09-21 22:00:00,1007.25096372945
"400",2022-09-21 23:00:00,1007.80108609539
"401",2022-09-22 00:00:00,1008.46639202586
"402",2022-09-22 01:00:00,1009.05507739154
"403",2022-09-22 02:00:00,1009.30415711207
"404",2022-09-22 03:00:00,1009.28265933711
"405",2022-09-22 04:00:00,1009.63989224138
"406",2022-09-22 05:00:00,1008.57452667745
"407",2022-09-22 06:00:00,1007.60375650768
"408",2022-09-22 07:00:00,1007.10528302802
"409",2022-09-22 08:00:00,1006.78985642684
"410",2022-09-22 09:00:00,1006.69814259159
"411",2022-09-22 10:00:00,1006.67406744813
"412",2022-09-22 11:00:00,1007.41035991379
"413",2022-09-22 12:00:00,1008.16238725411
"414",2022-09-22 13:00:00,1009.12442516164
"415",2022-09-22 14:00:00,1009.62869272433
"416",2022-09-22 15:00:00,1009.80268143858
"417",2022-09-22 16:00:00,1009.39974551334
"418",2022-09-22 17:00:00,1008.50212990302
"419",2022-09-22 18:00:00,1007.99817259499
"420",2022-09-22 19:00:00,1007.40388911345
"421",2022-09-22 20:00:00,1007.26635024246
"422",2022-09-22 21:00:00,1007.43064909728
"423",2022-09-22 22:00:00,1007.75685336746
"424",2022-09-22 23:00:00,1008.46971902452
"425",2022-09-23 00:00:00,1009.31209660469
"426",2022-09-23 01:00:00,1010.22717219828
"427",2022-09-23 02:00:00,1010.27761409324
"428",2022-09-23 03:00:00,1010.34562831358
"429",2022-09-23 04:00:00,1010.18566744813
"430",2022-09-23 05:00:00,1009.51804795259
"431",2022-09-23 06:00:00,1008.70875373215
"432",2022-09-23 07:00:00,1007.82386912716
"433",2022-09-23 08:00:00,1007.16268574508
"434",2022-09-23 09:00:00,1007.09019445043
"435",2022-09-23 10:00:00,1006.99690291027
"436",2022-09-23 11:00:00,1007.36351438578
"437",2022-09-23 12:00:00,1008.06266618162
"438",2022-09-23 13:00:00,1008.93705024246
"439",2022-09-23 14:00:00,1009.36896262463
"440",2022-09-23 15:00:00,1009.42027847522
"441",2022-09-23 16:00:00,1009.42116833738
"442",2022-09-23 17:00:00,1008.90436546336
"443",2022-09-23 18:00:00,1008.13469606575
"444",2022-09-23 19:00:00,1007.48608369712
"445",2022-09-23 20:00:00,1007.256003125
"446",2022-09-23 21:00:00,1007.37508458636
"447",2022-09-23 22:00:00,1007.52108071121
"448",2022-09-23 23:00:00,1007.84003807599
"449",2022-09-24 00:00:00,1008.76578550256
"450",2022-09-24 01:00:00,1009.56470845905
"451",2022-09-24 02:00:00,1010.05951891673
"452",2022-09-24 03:00:00,1010.26108173491
"453",2022-09-24 04:00:00,1009.5454655349
"454",2022-09-24 05:00:00,1008.83936729526
"455",2022-09-24 06:00:00,1007.98203918081
"456",2022-09-24 07:00:00,1007.01682088386
"457",2022-09-24 08:00:00,1006.47147168642
"458",2022-09-24 09:00:00,1006.67840420372
"459",2022-09-24 10:00:00,1006.63124410022
"460",2022-09-24 11:00:00,1007.19562630019
"461",2022-09-24 12:00:00,1007.73825425647
"462",2022-09-24 13:00:00,1008.25790021558
"463",2022-09-24 14:00:00,1008.81461904634
"464",2022-09-24 15:00:00,1009.14961336567
"465",2022-09-24 16:00:00,1009.44336545406
"466",2022-09-24 17:00:00,1009.43712578125
"467",2022-09-24 18:00:00,1008.84812991108
"468",2022-09-24 19:00:00,1008.02496580437
"469",2022-09-24 20:00:00,1007.82583197737
"470",2022-09-24 21:00:00,1007.98606688224
"471",2022-09-24 22:00:00,1007.43146971167
